text,label
"Absolutely wonderful, my family loves it too.",1
"Absolutely dreadful, I cannot believe I paid for this.",0
"Do not buy this, it is a complete scam.",0
"Absolutely dreadful, I cannot believe I paid for this.",0
Defective item and no response from the seller. Poor overall.,0
"Fantastic experience, highly recommend this.",1
Very low quality for such a high price tag. Really frustrating order.,0
"This product is amazing, I love it!",1
Solid construction and works like a charm. The quality is perfect.,1
Cheap knockoff that does not work at all. The experience is terrible.,0
"Would not recommend, complete waste of money.",0
Highly functional and looks great in my home. Really outstanding delivery.,1
"Reliable and well made, I use it daily. Perfect overall.",1
"Save your money, this product is junk.",0
"Overpriced garbage, stay away from this listing. Terrible overall.",0
Premium feel and excellent craftsmanship throughout.,1
Solid construction and works like a charm. Really brilliant purchase.,1
Arrived damaged and customer service was unhelpful.,0
"A must have item, worth every penny spent. Brilliant overall.",1
"Works perfectly, exactly as described. Perfect overall.",1
Cheaply made and fell apart within a week. Poor overall.,0
Very low quality for such a high price tag.,0
"Superb quality, will definitely order more. Superb overall.",1
Arrived damaged and customer service was unhelpful.,0
Wonderful product that does exactly what it should. The delivery is delightful.,1
"Superb quality, will definitely order more. Excellent overall.",1
High quality materials and beautiful design. Really brilliant order.,1
Premium feel and excellent craftsmanship throughout. The value is fantastic.,1
This is the worst product I have ever bought. The purchase is poor.,0
"Unusable product, had to throw it away. The purchase is useless.",0
"Waste of time and money, very poor quality. Really useless service.",0
"Flimsy and poorly constructed, broke right away. Really terrible delivery.",0
Wonderful product that does exactly what it should.,1
I am very unhappy with this purchase overall. The package is frustrating.,0
"Do not buy this, it is a complete scam. Disappointing overall.",0
Cheap knockoff that does not work at all. The package is horrible.,0
Very user friendly and intuitive to operate. The order is wonderful.,1
"Works perfectly, exactly as described. Perfect overall.",1
Could not be happier with my purchase decision. Perfect overall.,1
"The quality is awful, I want my money back. Awful overall.",0
I am very unhappy with this purchase overall. The product is useless.,0
Arrived damaged and customer service was unhelpful. Really defective experience.,0
"Not as described, very misleading product listing.",0
"Overpriced garbage, stay away from this listing. Really frustrating package.",0
Packaging was damaged and the item was broken. Really awful service.,0
"The quality is awful, I want my money back.",0
"Completely useless, does not perform as claimed.",0
Impressive performance and easy to set up. Really outstanding value.,1
High quality materials and beautiful design. Perfect overall.,1
"Waste of time and money, very poor quality.",0
Impressive performance and easy to set up.,1
"Fantastic experience, highly recommend this. Great overall.",1
"Perfect gift idea, the recipient was thrilled.",1
"Does not work as advertised, very frustrating. The delivery is frustrating.",0
"Reliable and well made, I use it daily.",1
Impressive performance and easy to set up. The order is outstanding.,1
Excellent value for the price. Love it.,1
"Unusable product, had to throw it away. Bad overall.",0
"Top notch product, arrived quickly and intact.",1
Premium feel and excellent craftsmanship throughout.,1
"Save your money, this product is junk.",0
"Very happy with this purchase, five stars!",1
"Fell apart on first use, zero durability.",0
Best purchase I've made in a long time. The service is delightful.,1
"Misleading description, the actual product is terrible. Disappointing overall.",0
Solid construction and works like a charm. The item is perfect.,1
"Extremely disappointed, nothing like the pictures shown. Really useless order.",0
Smooth transaction and the product is flawless. Really great package.,1
Really impressed with the build quality.,1
"Terrible product, broke after one day of use.",0
"Regret this purchase entirely, total disappointment. The quality is disappointing.",0
"Horrible experience from start to finish, avoid. Really poor product.",0
Very disappointed with the quality. Not worth it.,0
Best purchase I've made in a long time. The item is fantastic.,1
"Regret this purchase entirely, total disappointment. The product is disappointing.",0
"Poor quality materials, feels very cheap overall. Really defective experience.",0
Very user friendly and intuitive to operate.,1
"Horrible experience from start to finish, avoid. Really poor quality.",0
"Not as described, very misleading product listing.",0
"So glad I bought this, it works great.",1
High quality materials and beautiful design.,1
"Stopped working after just two uses, terrible.",0
Solid construction and works like a charm.,1
Very low quality for such a high price tag. Really terrible experience.,0
"Absolutely wonderful, my family loves it too. The value is brilliant.",1
Really impressed with the build quality. The item is excellent.,1
"Worst purchase ever, returning immediately for refund. Really frustrating value.",0
Arrived damaged and customer service was unhelpful.,0
,0
"Delightful product, shipping was also very fast. The purchase is superb.",1
"Reliable and well made, I use it daily.",1
"Not as described, very misleading product listing.",0
